measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),59,Latvia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,140.32779267730527,318.84070168940366,0.5940135661783414
2,DALYs (Disability-Adjusted Life Years),374,Niue,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,104.10727740230365,228.71629923054005,0.5498860077588484
2,DALYs (Disability-Adjusted Life Years),93,Sweden,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,137.1442206650043,325.86280471763376,0.5523474195975101
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,233.99263138064072,524.4757423680586,1.081756050981502
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,233.99263138064072,524.4757423680586,1.081756050981502
2,DALYs (Disability-Adjusted Life Years),211,Mali,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1994,83.3575236851759,194.61212992474879,0.35304415904311437
2,DALYs (Disability-Adjusted Life Years),135,Brazil,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,105.2809002088469,259.77348684068323,0.3623419193925514
2,DALYs (Disability-Adjusted Life Years),200,Benin,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,122.65984300268049,291.13823075560646,0.5335867220456942
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,117.54785860917305,266.41509293885395,0.5094217447331022
2,DALYs (Disability-Adjusted Life Years),211,Mali,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,82.9360052860472,194.98249489929776,0.35665886360852717
2,DALYs (Disability-Adjusted Life Years),97,Argentina,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,47.551717187924716,115.71662549003594,0.19769139357659285
2,DALYs (Disability-Adjusted Life Years),170,Congo,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1994,268.84383662280067,594.2885164778423,1.3453847675751758
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,128.90004197531272,301.52303815237957,0.5466514995201508
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,26.762284887455404,62.707833796925534,0.11911788403823416
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,99.73814172895882,230.78560806482042,0.45421645466713306
2,DALYs (Disability-Adjusted Life Years),43,Albania,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,35.60763918199586,89.04791117205916,0.13042463615665928
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,253.08530860408905,559.2509380852578,1.2781245793165934
2,DALYs (Disability-Adjusted Life Years),191,Zambia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,140.19590174972103,316.07816006341244,0.7370624430468331
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,136.20554094428738,309.82909155190407,0.6301344578858576
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,36.33951226025181,89.54333405771258,0.12310090526338313
2,DALYs (Disability-Adjusted Life Years),396,San Marino,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,109.5445913252592,271.37288199758683,0.4805246901671845
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,270.96397665217324,605.9913077672865,1.3565924601851505
2,DALYs (Disability-Adjusted Life Years),130,Mexico,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,88.58403314172007,206.3597995958426,0.385373771812509
2,DALYs (Disability-Adjusted Life Years),374,Niue,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,103.67616397137868,229.4082127874586,0.5405371211818695
2,DALYs (Disability-Adjusted Life Years),176,Comoros,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,37.77749510076454,95.82105898343703,0.15157475672335272
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,72.48125564869278,177.71868581200332,0.31065780323560555
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,163.37184558862515,363.2049589606934,0.8981148098368578
2,DALYs (Disability-Adjusted Life Years),380,Palau,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,107.79272706273235,236.46328753607423,0.5960606407534148
2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,92.23751527911796,219.65276122181567,0.3742854270384808
2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,92.23751527911796,219.65276122181567,0.3742854270384808
2,DALYs (Disability-Adjusted Life Years),396,San Marino,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,109.17405902119144,271.96065241899436,0.4788467080665408
2,DALYs (Disability-Adjusted Life Years),97,Argentina,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,47.551717187924716,115.71662549003594,0.19769139357659285
2,DALYs (Disability-Adjusted Life Years),176,Comoros,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,37.6254549547759,97.92976500679264,0.1441041125804006
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,77.25711778285569,174.61717307873997,0.3604546759402517
2,DALYs (Disability-Adjusted Life Years),190,Uganda,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,324.28162347053825,729.4563561776438,1.6284690700433753
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,49.39722077976009,127.70160452429803,0.2021519287823115
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,168.07831867647246,373.5216192485619,0.7220857233399853
2,DALYs (Disability-Adjusted Life Years),170,Congo,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,272.66359249899483,604.0458444608935,1.3937272128276108
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,182.04073273790092,417.81758154442116,0.7921309478994402
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,92.34694014480424,207.89359837964642,0.38623325044248547
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,136.20554094428738,309.82909155190407,0.6301344578858576
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,128.25946775524312,299.1673687748532,0.5782901453050165
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,128.25946775524312,299.1673687748532,0.5782901453050165
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,163.37184558862515,363.2049589606934,0.8981148098368578
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,151.57731913013694,344.17473239443734,0.701758107586659
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,36.341473740635166,89.03758699636934,0.14922051584015894
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,89.39324122333109,210.22436485830286,0.38953215539844305
2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,103.6336086030434,242.69280508338232,0.37748997846285814
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,52.78939567003497,129.5114075671666,0.22082121810255748
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,52.78939567003497,129.5114075671666,0.22082121810255748
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,65.50062800804707,163.98451907410126,0.2867712509437506
2,DALYs (Disability-Adjusted Life Years),200,Benin,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,122.65984300268049,291.13823075560646,0.5335867220456942
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,86.10738921862894,197.9906609586829,0.37396537167788685
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,55.46826044620226,137.10296771746255,0.20907306291254085
2,DALYs (Disability-Adjusted Life Years),81,Germany,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,102.71501648263055,233.0898997030812,0.4480321309882149
2,DALYs (Disability-Adjusted Life Years),81,Germany,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,102.71501648263055,233.0898997030812,0.4480321309882149
2,DALYs (Disability-Adjusted Life Years),58,Estonia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1995,113.729279045973,275.0298973417299,0.4063297201130303
2,DALYs (Disability-Adjusted Life Years),58,Estonia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,113.729279045973,275.0298973417299,0.4063297201130303
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,200.7245669746218,452.5745801641538,0.9603673878077069
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,49.39722077976009,127.70160452429803,0.2021519287823115
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,78.79274246128684,191.4882299222689,0.31441040138244647
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,164.6311211961901,365.54217803641853,0.9194490361500679
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,92.7331071263159,210.62102899750906,0.40171383571522956
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,26.853418247957578,62.661787303188746,0.11712810729604677
2,DALYs (Disability-Adjusted Life Years),218,Togo,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1994,101.19986831556736,241.72601791994256,0.4507328341383657
2,DALYs (Disability-Adjusted Life Years),374,Niue,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,103.67616397137868,229.4082127874586,0.5405371211818695
2,DALYs (Disability-Adjusted Life Years),173,Gabon,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,275.99110059859197,591.2547195043354,1.4439722113587736
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,92.34694014480424,207.89359837964642,0.38623325044248547
2,DALYs (Disability-Adjusted Life Years),86,Italy,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,191.3975592521381,411.64076218797317,0.9212609911132942
2,DALYs (Disability-Adjusted Life Years),86,Italy,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,191.3975592521381,411.64076218797317,0.9212609911132942
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,132.19500440725002,304.6588074943711,0.5761661389887228
2,DALYs (Disability-Adjusted Life Years),380,Palau,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,107.79272706273235,236.46328753607423,0.5960606407534148
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,269.3467108140356,595.8882546727299,1.3458737170726591
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,127.97100695080427,276.54077263861484,0.6876122982655062
2,DALYs (Disability-Adjusted Life Years),367,Monaco,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,115.23643127325118,281.1708323789134,0.5050471122836302
2,DALYs (Disability-Adjusted Life Years),18,Thailand,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,28.10576305146302,70.99648430746545,0.11204337976637892
2,DALYs (Disability-Adjusted Life Years),57,Belarus,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,112.43665596917107,263.5033079630036,0.4325034602629264
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,43.813889778224926,108.64180370391908,0.18269389322311058
2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,104.88451672680353,233.3208293540315,0.5532260612742758
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,67.44721242255103,166.92894585151515,0.28333341189039635
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,56.42458367347234,135.29857779598623,0.21879230733560384
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,52.29630499718635,127.22323275029858,0.2348413857514127
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,132.41476236151493,297.70295480706034,0.5988044538151925
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,121.2282531947243,279.69529923374466,0.5434443620728645
2,DALYs (Disability-Adjusted Life Years),74,Andorra,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,98.25193828473813,241.0156954295791,0.40799664325948054
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,126.29266833292759,289.04626183772643,0.5025218698746633
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,26.853418247957578,62.661787303188746,0.11712810729604677
2,DALYs (Disability-Adjusted Life Years),69,Singapore,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,93.31441257216606,219.47408238524366,0.349637737557638
2,DALYs (Disability-Adjusted Life Years),175,Burundi,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,162.01167988321922,368.66563146392457,0.6906211207618215
2,DALYs (Disability-Adjusted Life Years),58,Estonia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,113.53911082821742,273.3587539705141,0.3993910089412591
2,DALYs (Disability-Adjusted Life Years),58,Estonia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,113.53911082821742,273.3587539705141,0.3993910089412591
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,258.15869534404953,554.0858832734123,1.422797755926898
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,258.15869534404953,554.0858832734123,1.422797755926898
2,DALYs (Disability-Adjusted Life Years),170,Congo,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,272.66359249899483,604.0458444608935,1.3937272128276108
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,94.03590966025678,224.22823419258617,0.3704843962535479
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,116.02039032501482,287.9619713230724,0.48174969820110575
2,DALYs (Disability-Adjusted Life Years),79,Finland,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,204.89058665015503,458.2846519353798,0.8417320657529008
2,DALYs (Disability-Adjusted Life Years),91,Portugal,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,97.51890811110749,242.63261821001126,0.39146095492276445
2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,104.88451672680353,233.3208293540315,0.5532260612742758
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,121.12604572380242,283.64912276149215,0.5134116449523807
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,67.82090869416841,174.35609867350252,0.26305433495569397
2,DALYs (Disability-Adjusted Life Years),206,Gambia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,172.82952628361616,422.9382944154262,0.7340763630770468
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,72.30476587057122,175.3758414751295,0.32048166259698174
2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,143.40198646688245,350.576642880984,0.603986808240746
2,DALYs (Disability-Adjusted Life Years),396,San Marino,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,109.5445913252592,271.37288199758683,0.4805246901671845
2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,171.49421510767627,382.31196558123503,0.7505701671039318
2,DALYs (Disability-Adjusted Life Years),113,Guyana,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,179.38058281812576,428.82849229803674,0.7748927244661797
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,208.61844599730497,466.7753574501137,1.084641095351821
2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,57.79642355039402,140.8174222813149,0.2148492137862368
2,DALYs (Disability-Adjusted Life Years),53,Serbia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,52.09899818629712,126.93383935276495,0.2115000258536425
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,40.09407523096099,95.6816443536913,0.17531213601653267
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,89.39324122333109,210.22436485830286,0.38953215539844305
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1995,182.7540679453134,413.4766080234294,0.7933034135711656
2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,103.6336086030434,242.69280508338232,0.37748997846285814
2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,35.598255009495574,89.56942494287524,0.14984490662246142
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,99.73814172895882,230.78560806482042,0.45421645466713306
2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,57.79642355039402,140.8174222813149,0.2148492137862368
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,128.73032833393566,302.924524124366,0.5476092523639208
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,118.46737280446376,279.13596751918794,0.472771215585898
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,86.2155212704533,194.61909037325051,0.3367645143039491
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,269.3467108140356,595.8882546727299,1.3458737170726591
2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,125.77081264042425,293.54956318192086,0.5534260743953153
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,88.72659463971473,200.15005864859594,0.4500703678499692
2,DALYs (Disability-Adjusted Life Years),164,Nepal,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,130.18711887640472,300.3106025126703,0.5307285278777713
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,200.7245669746218,452.5745801641538,0.9603673878077069
2,DALYs (Disability-Adjusted Life Years),113,Guyana,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,179.38058281812576,428.82849229803674,0.7748927244661797
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,51.01740647817272,129.93593490749726,0.20971593579190687
2,DALYs (Disability-Adjusted Life Years),349,Greenland,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,308.6683965657886,742.5550930458342,1.2817597858300478
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,51.01740647817272,129.93593490749726,0.20971593579190687
2,DALYs (Disability-Adjusted Life Years),88,Malta,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,54.891540700644136,134.2956254526126,0.24253099504261047
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,67.82090869416841,174.35609867350252,0.26305433495569397
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,270.63890416861096,592.5912942416171,1.2078130223532069
2,DALYs (Disability-Adjusted Life Years),22,Fiji,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,90.75337372135031,201.25956968958343,0.4928850828308959
2,DALYs (Disability-Adjusted Life Years),7,Democratic People's Republic of Korea,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1997,54.417637200635255,128.8345353827522,0.22521698961323935
2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,143.40198646688245,350.576642880984,0.603986808240746
2,DALYs (Disability-Adjusted Life Years),22,Fiji,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,90.75337372135031,201.25956968958343,0.4928850828308959
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,151.57731913013694,344.17473239443734,0.701758107586659
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,167.15052944617835,368.2056177936981,0.7704935118644703
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,125.4635029742266,308.8261096916728,0.5621869643328704
2,DALYs (Disability-Adjusted Life Years),79,Finland,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,204.89058665015503,458.2846519353798,0.8417320657529008
2,DALYs (Disability-Adjusted Life Years),46,Croatia,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1997,82.50777396557748,198.39532830506022,0.31612377702980227
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1994,169.77556293811,379.91435839390283,0.7985629150352839
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,2,Female,24,15-49 years,558,Mental disorders,135,Intimate partner violence,3,Rate,1996,118.46737280446376,279.13596751918794,0.472771215585898
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,24,15-49 years,567,Depressive disorders,135,Intimate partner violence,3,Rate,1996,125.4635029742266,308.8261096916728,0.5621869643328704
